INDICADORA_GEOG1;INDICADORA_A00;INDICADORA_A01;INDICADORA_B00;INDICADORA_B01;INDICADORA_C00;INDICADORA_C01;INDICADORA_D00;INDICADORA_D01;INDICADORA_E00;INDICADORA_E01;INDICADORA_E02;V884;V878;V1883
76;;1;;3;;7;;2;;;7;13,7612904716647;1530;41,2838714149941
76;;1;;3;;7;;2;;;8;35,290311384022;1505,524853892617057368789195287138037617;104,2146477929224
76;;1;;3;;7;;3;9999;;;4898,9225614361958;2425,564741256702048517182071167139837694;20857,9999304806372
76;;1;;3;;7;;3;;1;;4643,4090488417004;2388,900180909395458125163535912950351333;19652,3670562346054
76;;1;;3;;7;;3;;6;;72,2531197924436;5105,157782628322959538871837219401717111;345,5215368255568
76;;1;;3;;7;;3;;11;;183,2603928020518;2298,093631064503221384461925535954439039;860,111337420475
76;;1;;3;;7;;3;;;2;2323,1724589490418;2614,753031559462512392332644555937792894;9679,1683343203564
76;;1;;3;;7;;3;;;3;2237,3463394804033;2159,54374652075577190155601058439670452;9592,9508694559807
76;;1;;3;;7;;3;;;4;82,8902504122553;2249,615482983573974960406270707414017302;380,2478524582683
76;;1;;3;;7;;3;;;7;23,7869193531194;2616,29340108817579039067723746477163826;92,3105620572984
76;;1;;3;;7;;3;;;8;48,4662004393242;6326,677435250227067536596509240228609944;253,2109747682584
76;;1;;3;;7;;4;9999;;;1082,1841928947084;3181,704544823979349282353178903711651212;6096,7314478700096
76;;1;;3;;7;;4;;1;;964,4275767846728;3224,78212309650276609253912947261294628;5249,988767782287
76;;1;;3;;7;;4;;6;;18,9433336343155;2066,758277153973888752231498500496238593;119,3160759554319
76;;1;;3;;7;;4;;11;;98,8132824757201;2975,007582810470031798406568722804362338;727,4266041322907
76;;1;;3;;7;;4;;;2;378,4159888663254;5050,213754024468107725012550970455856573;2190,3962805111921
76;;1;;3;;7;;4;;;3;571,8662201078756;2022,947523992676501648891985224664586341;2974,7202804082641
76;;1;;3;;7;;4;;;4;14,1453678104718;2978,489033529268213067475638661018669806;84,8722068628308
76;;1;;3;;7;;4;;;8;18,9433336343155;2066,758277153973888752231498500496238593;119,3160759554319
76;;1;;3;;7;;5;9999;;;86,5363205783517;1585,006281359319670228167292994433530479;603,9166461941026
76;;1;;3;;7;;5;;1;;77,9629493776039;1567,302244737895951167983795030120831625;518,1829341866246
76;;1;;3;;7;;5;;11;;8,5733712007478;1746;85,733712007478
76;;1;;3;;7;;5;;;2;15,5490547870026;1462,887197667181548743363195403812506722;109,2832915180902
76;;1;;3;;7;;5;;;3;62,4138945906013;1593,314966714942378834723909953760834731;408,8996426685344
76;;1;;3;;8;9999;;9999;;;4027,0465007005294;3495,876338904462312201525450255131818629;15632,505522889708
76;;1;;3;;8;9999;;;1;;3828,5418066200475;3244,691674698885254051250379748016608223;14802,6604450641024
76;;1;;3;;8;9999;;;6;;87,6131824204759;16443,9838563516979900929642195562510915;357,3348589661676
76;;1;;3;;8;9999;;;11;;110,891511660006;1938,012123266077706991016804881367002723;472,510218859438
76;;1;;3;;8;9999;;;;2;2170,0940926378608;3168,539066949322908033819636988911437161;8259,4055284074874
76;;1;;3;;8;9999;;;;3;1574,2103338777531;3295,226704893945369418785463379381757167;6189,8172808242831
76;;1;;3;;8;9999;;;;4;74,5974344955468;4734,070534065987718415472538906787502327;334,1577446145583
76;;1;;3;;8;9999;;;;5;9,6399456088868;610;19,2798912177736
76;;1;;3;;8;9999;;;;7;31,9112212348263;2852,826768775266416397813669462603386773;114,5271089271412
76;;1;;3;;8;9999;;;;8;55,7019611856496;24230,2522646293056392121501755121333121;242,8077500390264
76;;1;;3;;8;;1;9999;;;345,7459832585503;2025,375080621624854836721869577033117994;540,0478268371185
76;;1;;3;;8;;1;;1;;345,7459832585503;2025,375080621624854836721869577033117994;540,0478268371185
76;;1;;3;;8;;1;;;2;206,2879527177748;2664,949252192983595556911817592996083017;321,3879664520008
76;;1;;3;;8;;1;;;3;129,8180849318887;1114,159145389485908680342123147937257373;199,3799691673441
76;;1;;3;;8;;1;;;5;9,6399456088868;610;19,2798912177736
76;;1;;3;;8;;2;9999;;;1113,7224181294071;3778,353785489164559086593813168466943583;3145,5501930287531
76;;1;;3;;8;;2;;1;;1077,0169585435893;3862,811213779770698809464884650081944187;3055,5614819405611
76;;1;;3;;8;;2;;6;;16,5170027142797;1764,876541199352680049849694260337035658;44,0934333421894
76;;1;;3;;8;;2;;11;;20,1884568715381;920,013804277402295960668316725234486039;45,8952777460026
76;;1;;3;;8;;2;;;2;688,938608935285;3145,307366092501118189873736432817163907;1941,9424491433886
76;;1;;3;;8;;2;;;3;388,0783496083043;5136,564576290989954748835419492773595391;1113,6190327971725
76;;1;;3;;8;;2;;;7;3,68647597121;3000;18,43237985605
76;;1;;3;;8;;2;;;8;12,8305267430697;1410;25,6610534861394
76;;1;;3;;8;;3;9999;;;1734,3352768437169;3685,63421495392022627875371880332518619;7059,1220765976539
76;;1;;3;;8;;3;;1;;1637,5003453720056;3026,170497104091391090665217296477840706;6690,7437401335906
76;;1;;3;;8;;3;;6;;47,195463559114;28656,3296129951879772809617159711383939;186,0220218981933
76;;1;;3;;8;;3;;11;;49,6394679125973;1698,677401914422506629315528123107127375;182,35631456587
76;;1;;3;;8;;3;;;2;868,7652618020816;3083,320334369039785301389460762295672742;3566,7625427610962
76;;1;;3;;8;;3;;;3;715,4048243707699;2915,211168049096352673676338292088859914;2891,0712203902267
76;;1;;3;;8;;3;;;4;53,3302591991541;3583,659742945400193677616965788756117491;232,9099769822677
76;;1;;3;;8;;3;;;7;28,2247452636163;2833,604254083000979260552715390568000306;96,0947290710912
76;;1;;3;;8;;3;;;8;18,9707182954977;67075,5309270854425629743702457107018007;89,9272928271021
76;;1;;3;;8;;4;9999;;;712,2501108141302;3412,834616539324176404713648129580768623;3963,6974965388591
76;;1;;3;;8;;4;;1;;658,7130935146774;3458,53079259602852883742024914044258031;3660,7831806065088
76;;1;;3;;8;;4;;6;;12,4734304235822;3254,784166482786229293397795650283542161;58,6556893847849
76;;1;;3;;8;;4;;11;;41,0635868758706;2727,818027877995707235193076086611123835;244,2586265475654
76;;1;;3;;8;;4;;;2;344,8133482018816;3876,412170932633586077550685273721896566;1911,4103917544368
76;;1;;3;;8;;4;;;3;292,6325700164031;2663,780194063036953811274659355034474239;1648,1250212197814
76;;1;;3;;8;;4;;;4;21,2671752963927;7618,877981267084733242630240520288562564;101,2477676322906
76;;1;;3;;8;;4;;;8;12,4734304235822;3254,784166482786229293397795650283542161;58,6556893847849
76;;1;;3;;8;;5;9999;;;100,0184725604494;3101,279910123428549671010204935065727162;760,0546818385684
76;;1;;3;;8;;5;;1;;100,0184725604494;3101,279910123428549671010204935065727162;760,0546818385684
76;;1;;3;;8;;5;;;2;61,2889209808378;2350,131886725557619782741488005651934082;517,902178296565
76;;1;;3;;8;;5;;;3;38,7295515796116;4289,960129059397385207904592641161432827;242,1525035420034
76;;1;;3;;8;;6;9999;;;20,9742390942755;1747,449054614177737353001781002737720071;164,033248048755
76;;1;;3;;8;;6;;1;;9,5469533707755;1900;95,469533707755
76;;1;;3;;8;;6;;6;;11,4272857235;1620;68,563714341
76;;1;;3;;8;;6;;;3;9,5469533707755;1900;95,469533707755
76;;1;;3;;8;;6;;;8;11,4272857235;1620;68,563714341
76;;1;;3;;9;9999;;9999;;;1293,9178727712207;3184,105020745924665631957093196449881183;5331,6206513115329
76;;1;;3;;9;9999;;;1;;1234,5210127150577;3176,054036055436366199721353538913688654;5115,1960190566028
76;;1;;3;;9;9999;;;6;;10,4693901010565;300;10,4693901010565
76;;1;;3;;9;9999;;;11;;48,9274699551065;4004,3789969986257720204581617688476123;205,9552421538736
76;;1;;3;;9;9999;;;;2;777,5996486500418;3385,615725830346429983125599396098319405;3305,2823839713033
76;;1;;3;;9;9999;;;;3;434,0965677499398;2903,701359744163551087778898122318739042;1746,5241847266641
76;;1;;3;;9;9999;;;;4;22,8247963150761;1216,442492634917023850360822573017889444;63,3894503586354
76;;1;;3;;9;9999;;;;7;10,4693901010565;300;10,4693901010565
76;;1;;3;;9;;1;9999;;;138,6688314351801;1937,578853121629704519856181841458913003;238,1077710016226
76;;1;;3;;9;;1;;1;;128,1994413341236;2071,311509490137657680746371742302461261;227,6383809005661
76;;1;;3;;9;;1;;6;;10,4693901010565;300;10,4693901010565
76;;1;;3;;9;;1;;;2;65,9321606792935;1228,512421103365697031931820271615885879;119,4162303833294
76;;1;;3;;9;;1;;;3;57,1823420682372;3138,338775983267077019591254447024007027;98,0522733440509
76;;1;;3;;9;;1;;;4;5,0849385865929;1000;10,1698771731858
76;;1;;3;;9;;1;;;7;10,4693901010565;300;10,4693901010565
76;;1;;3;;9;;2;9999;;;294,4292149896677;4196,66612084930525342212143135976973367;864,0303378559027
76;;1;;3;;9;;2;;1;;288,129449771139;4287,330310232678863025494677031028023272;851,4308074188453
76;;1;;3;;9;;2;;11;;6,2997652185287;50;12,5995304370574
76;;1;;3;;9;;2;;;2;187,210055918108;5498,483927276574806817713168569941386057;562,6700486563578
76;;1;;3;;9;;2;;;3;96,4438589821538;2061,031009009923908094479131622425990635;275,3341541498559
76;;1;;3;;9;;2;;;4;4,4755348708772;1600;13,4266046126316
76;;1;;3;;9;;3;9999;;;507,49899804665;2534,475361802939095402692580684591600142;2160,8989277044817
76;;1;;3;;9;;3;;1;;474,8811502056204;2412,580019895016768463390669564058765373;2017,5925004654065
76;;1;;3;;9;;3;;11;;32,6178478410296;4309,141809818177648124414216210627314122;143,3064272390752
76;;1;;3;;9;;3;;;2;295,7861099869331;2231,309847350532456863321514862842396158;1197,8949120680461
76;;1;;3;;9;;3;;;3;165,8307173610813;2835,295321796874767909651641112935083552;779,9046198245424
76;;1;;3;;9;;3;;;4;13,264322857606;1170;39,792968572818
76;;1;;3;;9;;4;9999;;;286,1095402906698;3871,457881271180076143152519498249117411;1577,8227006579996
76;;1;;3;;9;;4;;1;;276,0996833951216;3812,415895578209940841202498008368676986;1527,7734161802586
76;;1;;3;;9;;4;;11;;10,0098568955482;5500;50,049284477741
76;;1;;3;;9;;4;;;2;178,892954928922;3792,253793528352200545897504518281912366;1021,7048831333832
76;;1;;3;;9;;4;;;3;97,2067284661996;3849,520919789900094181922181892857782132;506,0685330468754
76;;1;;3;;9;;5;9999;;;67,2112880090531;3299,486640227336885693336161630017541029;490,7609140915263
76;;1;;3;;9;;5;;1;;67,2112880090531;3299,486640227336885693336161630017541029;490,7609140915263
76;;1;;3;;9;;5;;;2;49,7783671367852;3694,088430852379801213066278673032533559;403,5963097301868
76;;1;;3;;9;;5;;;3;17,4329208722679;2172,731522683407911304670494839006160461;87,1646043613395
76;;1;;3;;10;9999;;9999;;;870,188165029651;4481,021239521264382085632007885074977243;3583,1339420315139
76;;1;;3;;10;9999;;;1;;858,2695088509313;4490,482745542011115706987549995779023992;3536,0218871739116
76;;1;;3;;10;9999;;;6;;6,2406130179981;4500;18,7218390539943
76;;1;;3;;10;9999;;;11;;5,6780431607216;3030;28,390215803608
76;;1;;3;;10;9999;;;;2;430,564660356772;4498,378907296235938607008089589379002589;1848,3905490840758
76;;1;;3;;10;9999;;;;3;403,4396958637438;4507,21957546117483470925709430712905478;1611,1610426919854
76;;1;;3;;10;9999;;;;4;24,2651526304155;4072,100469907146314733631275997796029722;76,4702953978504
76;;1;;3;;10;9999;;;;7;6,2406130179981;4500;18,7218390539943
76;;1;;3;;10;;1;9999;;;49,8190907908081;5678,656969336547566950872808394482537756;75,1930025287335
76;;1;;3;;10;;1;;1;;49,8190907908081;5678,656969336547566950872808394482537756;75,1930025287335
76;;1;;3;;10;;1;;;2;36,1095143047315;5487,9475495945024707544629466152985217;61,4834260426569
76;;1;;3;;10;;1;;;3;4,8430804254581;1020;4,8430804254581
76;;1;;3;;10;;1;;;4;8,8664960606185;9000;8,8664960606185
76;;1;;3;;10;;2;9999;;;177,6032698621654;3290,607932493761504121543592164667420868;484,4870868712442
76;;1;;3;;10;;2;;1;;177,6032698621654;3290,607932493761504121543592164667420868;484,4870868712442
76;;1;;3;;10;;2;;;2;75,6727682122597;3705,912117961851182912363618975541795238;242,3738568624923
76;;1;;3;;10;;2;;;3;93,667788289389;3203,904246368266781828280649410613722913;217,3250899272018
76;;1;;3;;10;;2;;;4;8,2627133605167;470;24,7881400815501
76;;1;;3;;10;;3;9999;;;310,584754134685;5292,049254784816945069064561209508176868;1235,2482404927428
76;;1;;3;;10;;3;;1;;304,3441411166869;5308,290319495869499975087167008603596716;1216,5264014387485
76;;1;;3;;10;;3;;6;;6,2406130179981;4500;18,7218390539943
76;;1;;3;;10;;3;;;2;156,6026298315961;4164,791958501307718780063750798220808189;643,7284153225729
76;;1;;3;;10;;3;;;3;140,6055680758105;6743,697977645437963493099542605641172939;529,9823268604938
76;;1;;3;;10;;3;;;4;7,1359432092803;2120;42,8156592556818
76;;1;;3;;10;;3;;;7;6,2406130179981;4500;18,7218390539943
76;;1;;3;;10;;4;9999;;;236,2888017009503;4534,567870845660530734899269657782623661;1175,5465011615308
76;;1;;3;;10;;4;;1;;236,2888017009503;4534,567870845660530734899269657782623661;1175,5465011615308
76;;1;;3;;10;;4;;;2;113,9360380045529;5373,673024789773398873450739899074480072;582,2220089311025
76;;1;;3;;10;;4;;;3;122,3527636963974;3753,185302758989152050674392074870308507;593,3244922304283
76;;1;;3;;10;;5;9999;;;74,8144057860083;3204,450861419949156606540910527311017657;455,7390697354648
76;;1;;3;;10;;5;;1;;69,1363626252867;3218,778191972992209356361740379851681401;427,3488539318568
76;;1;;3;;10;;5;;11;;5,6780431607216;3030;28,390215803608
76;;1;;3;;10;;5;;;2;36,5410092051584;4101,740072305667444757339790521268318571;236,6639363359374
76;;1;;3;;10;;5;;;3;32,5953534201283;2228,934094221428133719293502001360249209;190,6849175959194
76;;1;;3;;10;;6;9999;;;21,0778427550339;3661,042680548307167268712854909500943102;156,9200412417978
76;;1;;3;;10;;6;;1;;21,0778427550339;3661,042680548307167268712854909500943102;156,9200412417978
76;;1;;3;;10;;6;;;2;11,7027007984734;3750;81,9189055893138
76;;1;;3;;10;;6;;;3;9,3751419565605;3550;75,001135652484
76;;1;;4;9999;;9999;;9999;;;757,9267306509143;1507,168114086676061598924096578015451339;2445,4388798335775
76;;1;;4;9999;;9999;;;1;;703,2565021628068;1531,453685552085519156790850829196006932;2192,1421652678755
76;;1;;4;9999;;9999;;;11;;54,6702284881075;1194,767992226860828788340301273211928004;253,296714565702
76;;1;;4;9999;;9999;;;;2;467,7072170867644;1585,979722034004868275429643427980954687;1417,8414483979432
76;;1;;4;9999;;9999;;;;3;224,8887174559266;1476,429913635710274152068625660661617523;763,6401492498165
76;;1;;4;9999;;9999;;;;4;10,6605676201158;300;10,6605676201158
76;;1;;4;9999;;;1;9999;;;264,2360443442226;1350,753181350575884935793458178250438698;590,0456278329174
76;;1;;4;9999;;;1;;1;;221,024992067297;1466,54681811364114326675913636760548056;405,5039705343068
76;;1;;4;9999;;;1;;11;;43,2110522769256;758,467497517169083723290078391927626924;184,5416572986106
76;;1;;4;9999;;;1;;;2;150,9733682554373;1876,068682037202426628374036065751893654;268,2301328426803
76;;1;;4;9999;;;1;;;3;59,3910561917439;634,925912521471396670809164664323102986;126,6132700715107
76;;1;;4;9999;;;1;;;4;10,6605676201158;300;10,6605676201158
76;;1;;4;9999;;;2;9999;;;322,0804590035658;1142,525958659108192082567020958797076592;1121,3549076613318
76;;1;;4;9999;;;2;;1;;310,6212827923839;1079,904189864747646327178533399555017317;1052,5998503942404
76;;1;;4;9999;;;2;;11;;11,4591762111819;2840;68,7550572670914
76;;1;;4;9999;;;2;;;2;199,9610173369104;1094,031898659285937268165180219140223048;638,1101928348525
76;;1;;4;9999;;;2;;;3;110,6602654554735;1054,375685920102875400397992733135284439;414,4896575593879
76;;1;;4;9999;;;3;9999;;;161,3638424957469;2316,955876380094046396002115459830083045;682,8064203024333
76;;1;;4;9999;;;3;;1;;161,3638424957469;2316,955876380094046396002115459830083045;682,8064203024333
76;;1;;4;9999;;;3;;;2;106,5264466870377;1842,048555632927760019622427748755012169;460,2691986835154
76;;1;;4;9999;;;3;;;3;54,8373958087092;3239,50496243319684377092177758430840829;222,5372216189179
76;;1;;4;9999;;;4;9999;;;10,246384807379;4250;51,231924036895
76;;1;;4;9999;;;4;;1;;10,246384807379;4250;51,231924036895
76;;1;;4;9999;;;4;;;2;10,246384807379;4250;51,231924036895
76;;1;;4;;2;9999;;9999;;;52,8806247899261;1131,498645224129235366435297945986684862;153,9641354501818
76;;1;;4;;2;9999;;;1;;31,8917223284811;1218,993615037395479602505995917726477873;82,7319387690784
76;;1;;4;;2;9999;;;11;;20,988902461445;998,553852729657007649253024540799613566;71,2321966811034
76;;1;;4;;2;9999;;;;2;31,8917223284811;1218,993615037395479602505995917726477873;82,7319387690784
76;;1;;4;;2;;1;9999;;;52,8806247899261;1131,498645224129235366435297945986684862;153,9641354501818
76;;1;;4;;2;;1;;1;;31,8917223284811;1218,993615037395479602505995917726477873;82,7319387690784
76;;1;;4;;2;;1;;11;;20,988902461445;998,553852729657007649253024540799613566;71,2321966811034
76;;1;;4;;2;;1;;;2;31,8917223284811;1218,993615037395479602505995917726477873;82,7319387690784
76;;1;;4;;3;9999;;9999;;;82,8243414647134;2015,640215993010750899347303143785435917;204,787757766964
76;;1;;4;;3;9999;;;1;;60,6021916492328;2559,782741013413733839863380858470044883;91,4782971494568
76;;1;;4;;3;9999;;;11;;22,2221498154806;531,705049521776322935829973352064727533;113,3094606175072
76;;1;;4;;3;9999;;;;2;29,8613489242628;4055,815685903289759829491869177048618742;39,115070260998
76;;1;;4;;3;9999;;;;3;30,74084272497;1106,551215474856619646046014458745824133;52,3632268884588
76;;1;;4;;3;;1;9999;;;72,013149382969;2088,548423767658885436650524798066880378;172,3541815217308
76;;1;;4;;3;;1;;1;;49,7909995674884;2783,3809638301896141016938462474376524;59,0447209042236
76;;1;;4;;3;;1;;11;;22,2221498154806;531,705049521776322935829973352064727533;113,3094606175072
76;;1;;4;;3;;1;;;2;29,8613489242628;4055,815685903289759829491869177048618742;39,115070260998
76;;1;;4;;3;;1;;;3;19,9296506432256;876,843920137060528583650955509201814985;19,9296506432256
76;;1;;4;;3;;2;9999;;;10,8111920817444;1530;32,4335762452332
76;;1;;4;;3;;2;;1;;10,8111920817444;1530;32,4335762452332
76;;1;;4;;3;;2;;;3;10,8111920817444;1530;32,4335762452332
76;;1;;4;;4;9999;;9999;;;146,2410969100001;1275,34100757906784402756051573994992434;449,4318034258426
76;;1;;4;;4;9999;;;1;;134,7819206988182;1142,313499055671364187526320198795168269;380,6767461587512
76;;1;;4;;4;9999;;;11;;11,4591762111819;2840;68,7550572670914
76;;1;;4;;4;9999;;;;2;60,6723372967346;1483,995420987302390404068663193323950168;179,3442096514461
76;;1;;4;;4;9999;;;;3;63,4490157819678;957,108091898626268915812065383427213467;190,6719688871893
76;;1;;4;;4;9999;;;;4;10,6605676201158;300;10,6605676201158
76;;1;;4;;4;;1;9999;;;60,0117950916262;1119,919015744620034771169497097193467135;156,8922443284704
76;;1;;4;;4;;1;;1;;60,0117950916262;1119,919015744620034771169497097193467135;156,8922443284704
76;;1;;4;;4;;1;;;2;20,7453851983557;2377,048652208306843047971890250742617165;61,2591838307967
76;;1;;4;;4;;1;;;3;28,6058422731547;513,789810501275125880487746966271212144;84,9724928775579
76;;1;;4;;4;;1;;;4;10,6605676201158;300;10,6605676201158
76;;1;;4;;4;;2;9999;;;81,519810802229;1394,109322050885443433200121541344363977;268,9921040166477
76;;1;;4;;4;;2;;1;;70,0606345910471;1157,618228907954585406938729151759378272;200,2370467495563
76;;1;;4;;4;;2;;11;;11,4591762111819;2840;68,7550572670914
76;;1;;4;;4;;2;;;2;35,217461082234;995,906306317382073804139444998331846808;94,5375707399249
76;;1;;4;;4;;2;;;3;34,8431735088131;1321,067271198153320684281383539227841538;105,6994760096314
76;;1;;4;;4;;3;9999;;;4,7094910161449;1200;23,5474550807245
76;;1;;4;;4;;3;;1;;4,7094910161449;1200;23,5474550807245
76;;1;;4;;4;;3;;;2;4,7094910161449;1200;23,5474550807245
76;;1;;4;;5;9999;;9999;;;182,5031680391482;1197,191066207439178819613309615173443085;620,0628955110411
76;;1;;4;;5;9999;;;1;;182,5031680391482;1197,191066207439178819613309615173443085;620,0628955110411
76;;1;;4;;5;9999;;;;2;105,2104286891765;1204,836909794100381734842655210158548462;281,9339842552916
76;;1;;4;;5;9999;;;;3;77,2927393499717;1186,783588244978911794091211792505485592;338,1289112557495
76;;1;;4;;5;;1;9999;;;28,1410581164999;888,352228457001787920771756605913055315;28,1410581164999
76;;1;;4;;5;;1;;1;;28,1410581164999;888,352228457001787920771756605913055315;28,1410581164999
76;;1;;4;;5;;1;;;2;28,1410581164999;888,352228457001787920771756605913055315;28,1410581164999
76;;1;;4;;5;;2;9999;;;142,0752704375926;1097,083460565999896209429225916556206546;530,149531443315
76;;1;;4;;5;;2;;1;;142,0752704375926;1097,083460565999896209429225916556206546;530,149531443315
76;;1;;4;;5;;2;;;2;77,0693705726766;1320,397913397868781180046744221041935057;253,7929261387917
76;;1;;4;;5;;2;;;3;65,005899864916;832,327425263079442238901751616388731105;276,3566053045233
76;;1;;4;;5;;3;9999;;;12,2868394850557;3062,102449969267739118406151045368261144;61,7723059512262
76;;1;;4;;5;;3;;1;;12,2868394850557;3062,102449969267739118406151045368261144;61,7723059512262
76;;1;;4;;5;;3;;;3;12,2868394850557;3062,102449969267739118406151045368261144;61,7723059512262
76;;1;;4;;6;9999;;9999;;;104,4435739444788;799,364366742063801634741767294585539655;357,8723856046304
76;;1;;4;;6;9999;;;1;;104,4435739444788;799,364366742063801634741767294585539655;357,8723856046304
76;;1;;4;;6;9999;;;;2;96,8611922560072;768,002247211929683846612945270623867581;327,542858850744
76;;1;;4;;6;9999;;;;3;7,5823816884716;1200;30,3295267538864
76;;1;;4;;6;;1;9999;;;12,9763638015606;510;12,9763638015606
76;;1;;4;;6;;1;;1;;12,9763638015606;510;12,9763638015606
76;;1;;4;;6;;1;;;2;12,9763638015606;510;12,9763638015606
76;;1;;4;;6;;2;9999;;;39,8373586683273;880,334102322892501973085814729051177888;132,4092163582321
76;;1;;4;;6;;2;;1;;39,8373586683273;880,334102322892501973085814729051177888;132,4092163582321
76;;1;;4;;6;;2;;;2;39,8373586683273;880,334102322892501973085814729051177888;132,4092163582321
76;;1;;4;;6;;3;9999;;;51,6298514745909;809,615740343256615951255286495779301246;212,4868054448377
76;;1;;4;;6;;3;;1;;51,6298514745909;809,615740343256615951255286495779301246;212,4868054448377
76;;1;;4;;6;;3;;;2;44,0474697861193;742,414548623008634767743139621168710084;182,1572786909513
76;;1;;4;;6;;3;;;3;7,5823816884716;1200;30,3295267538864
76;;1;;4;;7;9999;;9999;;;121,2300275095101;1861,755635670537465886573535963869157875;382,6198468297721
76;;1;;4;;7;9999;;;1;;121,2300275095101;1861,755635670537465886573535963869157875;382,6198468297721
76;;1;;4;;7;9999;;;;2;81,0099177692284;1814,075699925419601003780327181716097432;258,4914722165586
76;;1;;4;;7;9999;;;;3;40,2201097402817;1957,790870255828255526011232121971893852;124,1283746132135
76;;1;;4;;7;;1;9999;;;38,2130531616408;1252,318276178158860637004304250333378428;65,7176446144739
76;;1;;4;;7;;1;;1;;38,2130531616408;1252,318276178158860637004304250333378428;65,7176446144739
76;;1;;4;;7;;1;;;2;27,3574898862772;1546,873187868099894006590174249635221219;44,0065180637467
76;;1;;4;;7;;1;;;3;10,8555632753636;510;21,7111265507272
76;;1;;4;;7;;2;9999;;;25,1626260230299;828,063356403389928712749228985013588462;100,5257467131267
76;;1;;4;;7;;2;;1;;25,1626260230299;828,063356403389928712749228985013588462;100,5257467131267
76;;1;;4;;7;;2;;;2;25,1626260230299;828,063356403389928712749228985013588462;100,5257467131267
76;;1;;4;;7;;3;9999;;;57,8543483248394;2713,876105272278970096008388537965939437;216,3764555021715
76;;1;;4;;7;;3;;1;;57,8543483248394;2713,876105272278970096008388537965939437;216,3764555021715
76;;1;;4;;7;;3;;;2;28,4898018599213;2941,519479045504937148091532517016768175;113,9592074396852
76;;1;;4;;7;;3;;;3;29,3645464649181;2493,014031980206367856775917738577269311;102,4172480624863
76;;1;;4;;8;9999;;9999;;;57,5575131857586;2741,776698970762285829996804264631024543;225,4681312082505
76;;1;;4;;8;9999;;;1;;57,5575131857586;2741,776698970762285829996804264631024543;225,4681312082505
76;;1;;4;;8;9999;;;;2;51,9538850154948;1926,563881023459092160628720235060190507;197,4499903569315
76;;1;;4;;8;9999;;;;3;5,6036281702638;10300;28,018140851319
76;;1;;4;;8;;2;9999;;;22,6742009906426;1147,637786557411078076458721610197194671;56,8447328847771
76;;1;;4;;8;;2;;1;;22,6742009906426;1147,637786557411078076458721610197194671;56,8447328847771
76;;1;;4;;8;;2;;;2;22,6742009906426;1147,637786557411078076458721610197194671;56,8447328847771
76;;1;;4;;8;;3;9999;;;34,883312195116;3777,969188516680148186027639994018658404;168,6233983234734
76;;1;;4;;8;;3;;1;;34,883312195116;3777,969188516680148186027639994018658404;168,6233983234734
76;;1;;4;;8;;3;;;2;29,2796840248522;2529,764612554187773880374344407889126054;140,6052574721544
76;;1;;4;;8;;3;;;3;5,6036281702638;10300;28,018140851319
76;;1;;4;;9;9999;;9999;;;10,246384807379;4250;51,231924036895
76;;1;;4;;9;9999;;;1;;10,246384807379;4250;51,231924036895
76;;1;;4;;9;9999;;;;2;10,246384807379;4250;51,231924036895
76;;1;;4;;9;;4;9999;;;10,246384807379;4250;51,231924036895
76;;1;;4;;9;;4;;1;;10,246384807379;4250;51,231924036895
76;;1;;4;;9;;4;;;2;10,246384807379;4250;51,231924036895
76;;1;;5;9999;;9999;;9999;;;366,1905381590642;1298,854539786942723005097923418688941902;1321,8692112566727
76;;1;;5;9999;;9999;;;1;;333,8494437044696;1363,105549304811493495465167218646675518;1211,5072703547606
76;;1;;5;9999;;9999;;;6;;4,69388639889;510;4,69388639889
76;;1;;5;9999;;9999;;;11;;27,6472080557046;656,931848923385613782859149411084990055;105,6680545030221
76;;1;;5;9999;;9999;;;;2;203,0311637683392;1404,590349932114989684803778213936610756;716,5568406386542
76;;1;;5;9999;;9999;;;;3;113,0614663603803;1377,304844344845954885735439910996700186;390,9312920358537
76;;1;;5;9999;;9999;;;;4;17,7568135757501;798,358928195719201155176346283936374697;104,0191376802527
76;;1;;5;9999;;9999;;;;9;4,69388639889;510;4,69388639889
76;;1;;5;9999;;;1;9999;;;114,5263426404956;784,738141837088566062547048142245657963;303,1311406106824
76;;1;;5;9999;;;1;;1;;101,7044992433356;819,374263700622647163826722933878530574;282,1813402152524
76;;1;;5;9999;;;1;;6;;4,69388639889;510;4,69388639889
76;;1;;5;9999;;;1;;11;;8,12795699827;510;16,25591399654
76;;1;;5;9999;;;1;;;2;53,2893350576636;820,504980347992715900948796365615164571;127,5344853246342
76;;1;;5;9999;;;1;;;3;35,7279899474214;927,547996838449017327033384817650182027;65,836635222864
76;;1;;5;9999;;;1;;;4;12,6871742382506;510;88,8102196677542
76;;1;;5;9999;;;1;;;9;4,69388639889;510;4,69388639889
76;;1;;5;9999;;;2;9999;;;176,3614247970508;1491,274711378717042882487034108317267127;660,4278984974399
76;;1;;5;9999;;;2;;1;;168,1773100163599;1549,24643760212632670526703933922181157;627,6914393746763
76;;1;;5;9999;;;2;;11;;8,1841147806909;300;32,7364591227636
76;;1;;5;9999;;;2;;;2;109,5461608871836;1634,613497683108508932747016001412961026;400,4776331446801
76;;1;;5;9999;;;2;;;3;53,5615097916768;1377,418480486215508002406401848769934485;212,0048882174977
76;;1;;5;9999;;;2;;;4;5,0696393374995;1520;15,2089180124985
